code_module,code_presentation,id_student,final_result,total_clicks,avg_score,missing_assessment_count,late_submission_count,low_engagement_flag,low_score_flag,missing_assessment_flag,at_risk_indicator,risk_reason_count,risk_reason_summary
DDD,2014J,696807,Withdrawn,698,35.0,5,1,0,1,1,1,2,Low Score; Missing Assessment
DDD,2014J,696826,Fail,513,83.4,1,0,0,0,1,1,1,Missing Assessment
DDD,2014J,696937,Fail,135,85.0,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,697045,Distinction,546,89.67,1,0,0,0,1,1,1,Missing Assessment
DDD,2014J,697101,Pass,777,91.71,0,1,0,0,0,0,0,No Flag
DDD,2014J,697283,Withdrawn,421,55.0,5,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,697352,Fail,154,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,697390,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,697433,Fail,548,85.0,3,0,0,0,1,1,1,Missing Assessment
DDD,2014J,697474,Pass,260,52.29,0,0,1,1,0,1,2,Low Engagement; Low Score
DDD,2014J,697674,Pass,829,75.57,0,0,0,0,0,0,0,No Flag
DDD,2014J,697705,Fail,593,80.2,1,0,0,0,1,1,1,Missing Assessment
DDD,2014J,697730,Withdrawn,9,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,697841,Withdrawn,21,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,697948,Fail,425,51.0,0,3,1,1,0,1,2,Low Engagement; Low Score
DDD,2014J,698007,Withdrawn,2,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,698016,Fail,404,45.57,0,2,1,1,0,1,2,Low Engagement; Low Score
DDD,2014J,698252,Withdrawn,116,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,698347,Fail,870,48.29,0,1,0,1,0,1,1,Low Score
DDD,2014J,698351,Fail,183,67.67,3,1,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,698399,Fail,68,52.5,4,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,699417,Pass,1172,84.0,0,0,0,0,0,0,0,No Flag
DDD,2014J,1033968,Withdrawn,3,58.33,3,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,1078701,Pass,1914,80.71,0,0,0,0,0,0,0,No Flag
DDD,2014J,1082062,Distinction,2461,90.17,1,2,0,0,1,1,1,Missing Assessment
DDD,2014J,1173473,Pass,2547,77.71,0,0,0,0,0,0,0,No Flag
DDD,2014J,1197062,Withdrawn,169,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1209065,Withdrawn,110,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1360878,Pass,233,63.71,0,0,1,0,0,1,1,Low Engagement
DDD,2014J,1373661,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1380308,Pass,416,89.17,1,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1382719,Fail,1157,75.57,0,0,0,0,0,0,0,No Flag
DDD,2014J,1438584,Withdrawn,191,75.0,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1442215,Withdrawn,977,67.0,2,3,0,0,1,1,1,Missing Assessment
DDD,2014J,1459010,Withdrawn,1911,,6,0,0,0,1,1,1,Missing Assessment
DDD,2014J,1482413,Fail,263,68.5,0,0,1,0,0,1,1,Low Engagement
DDD,2014J,1484626,Withdrawn,20,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1492408,Withdrawn,129,62.67,3,2,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1526210,Fail,1193,58.57,0,2,0,1,0,1,1,Low Score
DDD,2014J,1589066,Pass,1355,64.43,0,0,0,0,0,0,0,No Flag
DDD,2014J,1591864,Pass,720,74.86,0,0,0,0,0,0,0,No Flag
DDD,2014J,1593730,Distinction,1790,90.29,0,2,0,0,0,0,0,No Flag
DDD,2014J,1601739,Withdrawn,220,66.0,3,1,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1624025,Pass,1441,86.0,0,0,0,0,0,0,0,No Flag
DDD,2014J,1661490,Withdrawn,1326,61.4,1,2,0,0,1,1,1,Missing Assessment
DDD,2014J,1667087,Distinction,2336,86.57,0,0,0,0,0,0,0,No Flag
DDD,2014J,1684787,Pass,231,74.33,1,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1687996,Withdrawn,2473,47.4,1,0,0,1,1,1,2,Low Score; Missing Assessment
DDD,2014J,1723564,Pass,1053,63.86,0,1,0,0,0,0,0,No Flag
DDD,2014J,1733160,Withdrawn,674,63.2,1,1,0,0,1,1,1,Missing Assessment
DDD,2014J,1747824,Distinction,258,94.57,0,0,1,0,0,1,1,Low Engagement
DDD,2014J,1757548,Pass,4299,84.43,0,1,0,0,0,0,0,No Flag
DDD,2014J,1774297,Pass,784,75.33,1,1,0,0,1,1,1,Missing Assessment
DDD,2014J,1777223,Fail,14,74.4,1,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1782581,Fail,239,93.5,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1794309,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1804143,Pass,917,64.17,1,0,0,0,1,1,1,Missing Assessment
DDD,2014J,1808407,Withdrawn,34,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1811098,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1812797,Withdrawn,12,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1822731,Fail,1372,56.29,0,0,0,1,0,1,1,Low Score
DDD,2014J,1832492,Pass,1015,56.0,0,3,0,1,0,1,1,Low Score
DDD,2014J,1855583,Pass,501,76.29,0,0,0,0,0,0,0,No Flag
DDD,2014J,1871306,Withdrawn,20,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1876461,Withdrawn,112,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1879751,Distinction,2868,86.71,0,1,0,0,0,0,0,No Flag
DDD,2014J,1881062,Pass,2215,79.57,0,0,0,0,0,0,0,No Flag
DDD,2014J,1901764,Pass,1566,78.71,0,3,0,0,0,0,0,No Flag
DDD,2014J,1917311,Pass,826,86.14,0,0,0,0,0,0,0,No Flag
DDD,2014J,1925789,Distinction,380,86.43,0,1,1,0,0,1,1,Low Engagement
DDD,2014J,1935155,Pass,2625,81.43,0,0,0,0,0,0,0,No Flag
DDD,2014J,1935774,Fail,97,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1986180,Pass,477,50.14,0,0,0,1,0,1,1,Low Score
DDD,2014J,1991049,Withdrawn,10,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,1991399,Pass,1122,90.0,0,0,0,0,0,0,0,No Flag
DDD,2014J,2001461,Pass,947,65.86,0,1,0,0,0,0,0,No Flag
DDD,2014J,2008795,Fail,394,64.2,1,2,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2009279,Withdrawn,370,64.2,1,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2014252,Withdrawn,0,55.33,0,0,1,1,0,1,2,Low Engagement; Low Score
DDD,2014J,2024838,Withdrawn,278,87.5,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2025354,Distinction,3881,91.71,0,0,0,0,0,0,0,No Flag
DDD,2014J,2025589,Pass,125,78.0,1,1,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2030241,Withdrawn,359,23.33,3,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,2031234,Withdrawn,23,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2032882,Pass,753,70.43,0,4,0,0,0,0,0,No Flag
DDD,2014J,2038885,Withdrawn,181,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2039810,Distinction,696,83.0,0,1,0,0,0,0,0,No Flag
DDD,2014J,2043939,Distinction,1951,89.14,0,0,0,0,0,0,0,No Flag
DDD,2014J,2046628,Withdrawn,171,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2055671,Withdrawn,2007,75.0,5,0,0,0,1,1,1,Missing Assessment
DDD,2014J,2057959,Distinction,2466,95.86,0,0,0,0,0,0,0,No Flag
DDD,2014J,2075945,Pass,2964,84.86,0,0,0,0,0,0,0,No Flag
DDD,2014J,2082180,Fail,44,79.25,2,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2098108,Fail,583,48.0,0,4,0,1,0,1,1,Low Score
DDD,2014J,2106468,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2111313,Pass,525,84.57,0,2,0,0,0,0,0,No Flag
DDD,2014J,2134578,Pass,46,65.67,1,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2142243,Pass,1888,73.0,0,0,0,0,0,0,0,No Flag
DDD,2014J,2143922,Distinction,459,93.43,0,0,0,0,0,0,0,No Flag
DDD,2014J,2150849,Withdrawn,487,75.5,2,2,0,0,1,1,1,Missing Assessment
DDD,2014J,2172709,Pass,181,77.83,1,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2189620,Pass,298,89.0,0,0,1,0,0,1,1,Low Engagement
DDD,2014J,2196923,Pass,447,91.86,0,1,1,0,0,1,1,Low Engagement
DDD,2014J,2201235,Pass,931,86.86,0,1,0,0,0,0,0,No Flag
DDD,2014J,2204941,Withdrawn,1435,73.25,2,0,0,0,1,1,1,Missing Assessment
DDD,2014J,2205559,Withdrawn,358,52.0,2,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,2216442,Fail,192,72.67,3,2,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2224174,Distinction,1558,87.57,0,1,0,0,0,0,0,No Flag
DDD,2014J,2226202,Pass,1528,53.0,0,1,0,1,0,1,1,Low Score
DDD,2014J,2231512,Distinction,369,79.14,0,0,1,0,0,1,1,Low Engagement
DDD,2014J,2232340,Fail,2106,47.71,0,1,0,1,0,1,1,Low Score
DDD,2014J,2235019,Fail,519,71.0,3,2,0,0,1,1,1,Missing Assessment
DDD,2014J,2257853,Pass,14560,88.17,1,0,0,0,1,1,1,Missing Assessment
DDD,2014J,2260861,Pass,1109,89.86,0,0,0,0,0,0,0,No Flag
DDD,2014J,2269148,Withdrawn,232,64.5,2,2,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2278095,Pass,953,77.0,0,0,0,0,0,0,0,No Flag
DDD,2014J,2279403,Pass,1963,89.14,0,0,0,0,0,0,0,No Flag
DDD,2014J,2285405,Pass,610,74.6,2,0,0,0,1,1,1,Missing Assessment
DDD,2014J,2285527,Pass,529,84.86,0,1,0,0,0,0,0,No Flag
DDD,2014J,2288599,Fail,249,45.0,5,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,2290604,Pass,1914,51.71,0,6,0,1,0,1,1,Low Score
DDD,2014J,2305237,Withdrawn,195,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2307237,Fail,197,70.83,1,1,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2310615,Pass,1557,85.71,0,0,0,0,0,0,0,No Flag
DDD,2014J,2314761,Pass,907,77.57,0,0,0,0,0,0,0,No Flag
DDD,2014J,2317337,Withdrawn,275,65.0,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2328759,Withdrawn,91,54.25,2,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,2333244,Pass,714,88.29,0,0,0,0,0,0,0,No Flag
DDD,2014J,2337919,Withdrawn,28,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2338290,Pass,1976,84.57,0,2,0,0,0,0,0,No Flag
DDD,2014J,2339789,Distinction,2807,88.0,1,0,0,0,1,1,1,Missing Assessment
DDD,2014J,2341830,Pass,1766,77.86,0,0,0,0,0,0,0,No Flag
DDD,2014J,2345307,Withdrawn,205,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2348143,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2355701,Withdrawn,83,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2357019,Pass,495,67.0,0,1,0,0,0,0,0,No Flag
DDD,2014J,2369962,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2391689,Pass,624,71.43,0,1,0,0,0,0,0,No Flag
DDD,2014J,2396471,Pass,993,87.43,0,0,0,0,0,0,0,No Flag
DDD,2014J,2396643,Fail,365,75.5,0,1,1,0,0,1,1,Low Engagement
DDD,2014J,2398169,Fail,46,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2400764,Fail,403,83.0,1,1,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2418277,Pass,418,68.86,0,0,1,0,0,1,1,Low Engagement
DDD,2014J,2423655,Fail,424,47.33,0,2,1,1,0,1,2,Low Engagement; Low Score
DDD,2014J,2432655,Pass,1216,73.43,0,3,0,0,0,0,0,No Flag
DDD,2014J,2433216,Fail,208,55.0,5,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,2452111,Withdrawn,461,76.0,3,1,0,0,1,1,1,Missing Assessment
DDD,2014J,2459418,Fail,396,44.43,0,1,1,1,0,1,2,Low Engagement; Low Score
DDD,2014J,2464683,Withdrawn,2046,49.8,1,3,0,1,1,1,2,Low Score; Missing Assessment
DDD,2014J,2471673,Distinction,324,91.0,1,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2471812,Withdrawn,62,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2476409,Pass,256,60.43,0,4,1,0,0,1,1,Low Engagement
DDD,2014J,2481629,Pass,1192,67.43,0,0,0,0,0,0,0,No Flag
DDD,2014J,2482085,Withdrawn,109,80.0,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2484726,Pass,2221,72.29,0,0,0,0,0,0,0,No Flag
DDD,2014J,2488965,Withdrawn,39,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2494306,Pass,593,71.5,1,0,0,0,1,1,1,Missing Assessment
DDD,2014J,2499525,Pass,2222,87.71,0,0,0,0,0,0,0,No Flag
DDD,2014J,2507993,Pass,1055,67.14,0,0,0,0,0,0,0,No Flag
DDD,2014J,2509321,Pass,718,84.57,0,2,0,0,0,0,0,No Flag
DDD,2014J,2516939,Distinction,898,78.71,0,0,0,0,0,0,0,No Flag
DDD,2014J,2517387,Withdrawn,369,66.67,3,2,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2524969,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2525964,Pass,1640,81.14,0,0,0,0,0,0,0,No Flag
DDD,2014J,2527066,Pass,1349,83.57,0,0,0,0,0,0,0,No Flag
DDD,2014J,2533609,Withdrawn,277,78.4,1,1,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2542116,Pass,1275,82.14,0,0,0,0,0,0,0,No Flag
DDD,2014J,2542803,Withdrawn,116,79.0,0,0,1,0,0,1,1,Low Engagement
DDD,2014J,2544678,Fail,148,39.0,4,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,2546595,Withdrawn,8,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2556345,Withdrawn,32,65.0,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2558893,Withdrawn,680,48.4,1,0,0,1,1,1,2,Low Score; Missing Assessment
DDD,2014J,2560520,Distinction,1147,86.71,0,1,0,0,0,0,0,No Flag
DDD,2014J,2561811,Fail,183,75.0,0,1,1,0,0,1,1,Low Engagement
DDD,2014J,2570274,Pass,3157,86.29,0,0,0,0,0,0,0,No Flag
DDD,2014J,2572145,Fail,92,43.33,3,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,2574453,Withdrawn,70,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2588215,Fail,45,78.25,2,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2588655,Fail,297,55.86,0,3,1,1,0,1,2,Low Engagement; Low Score
DDD,2014J,2590864,Pass,637,64.0,0,1,0,0,0,0,0,No Flag
DDD,2014J,2595457,Fail,153,49.2,1,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,2595526,Withdrawn,5,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2595730,Pass,1116,80.0,0,0,0,0,0,0,0,No Flag
DDD,2014J,2599883,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2600000,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2605337,Pass,3344,88.14,0,0,0,0,0,0,0,No Flag
DDD,2014J,2612069,Fail,611,65.14,0,0,0,0,0,0,0,No Flag
DDD,2014J,2612342,Fail,1382,54.83,0,1,0,1,0,1,1,Low Score
DDD,2014J,2615169,Pass,656,63.29,0,0,0,0,0,0,0,No Flag
DDD,2014J,2615956,Fail,421,71.67,1,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2622441,Pass,603,85.0,2,1,0,0,1,1,1,Missing Assessment
DDD,2014J,2635658,Withdrawn,137,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2636552,Fail,73,83.33,3,1,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2639205,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2639339,Withdrawn,42,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2641935,Pass,1176,80.43,0,0,0,0,0,0,0,No Flag
DDD,2014J,2643240,Withdrawn,457,64.33,3,0,0,0,1,1,1,Missing Assessment
DDD,2014J,2646737,Fail,470,53.29,0,2,0,1,0,1,1,Low Score
DDD,2014J,2648271,Withdrawn,402,60.0,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2650337,Pass,821,71.71,0,1,0,0,0,0,0,No Flag
DDD,2014J,2653689,Fail,418,43.0,1,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,2654602,Withdrawn,487,68.75,2,1,0,0,1,1,1,Missing Assessment
DDD,2014J,2662152,Pass,2117,76.29,0,1,0,0,0,0,0,No Flag
DDD,2014J,2668945,Fail,741,51.57,0,2,0,1,0,1,1,Low Score
DDD,2014J,2672908,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2675393,Fail,83,40.0,5,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
DDD,2014J,2677210,Pass,867,85.57,0,1,0,0,0,0,0,No Flag
DDD,2014J,2678380,Pass,900,80.57,0,0,0,0,0,0,0,No Flag
DDD,2014J,2680988,Fail,1872,91.4,1,0,0,0,1,1,1,Missing Assessment
DDD,2014J,2681782,Withdrawn,86,70.0,5,1,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2684043,Pass,586,79.71,0,2,0,0,0,0,0,No Flag
DDD,2014J,2685863,Pass,1391,64.86,0,2,0,0,0,0,0,No Flag
DDD,2014J,2689863,Pass,1011,70.43,0,0,0,0,0,0,0,No Flag
DDD,2014J,2698109,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
DDD,2014J,2716795,Withdrawn,0,,6,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,26915,Fail,61,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,32553,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,35355,Pass,2242,83.5,0,0,0,0,0,0,0,No Flag
EEE,2013J,40508,Withdrawn,91,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,42638,Pass,6186,80.75,0,0,0,0,0,0,0,No Flag
EEE,2013J,43564,Pass,2334,92.75,0,0,0,0,0,0,0,No Flag
EEE,2013J,54062,Distinction,1477,89.0,0,0,0,0,0,0,0,No Flag
EEE,2013J,63112,Pass,3018,87.0,0,0,0,0,0,0,0,No Flag
EEE,2013J,66713,Pass,1850,76.5,0,0,0,0,0,0,0,No Flag
EEE,2013J,70214,Pass,3140,48.0,0,0,0,1,0,1,1,Low Score
EEE,2013J,76579,Withdrawn,771,69.0,3,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,88568,Pass,3582,89.75,0,0,0,0,0,0,0,No Flag
EEE,2013J,96873,Fail,402,92.0,3,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,100758,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,101414,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,105168,Fail,567,87.5,2,1,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,107339,Distinction,2221,96.75,0,0,0,0,0,0,0,No Flag
EEE,2013J,110461,Withdrawn,12,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,111383,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,113698,Fail,271,61.0,2,1,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,113824,Fail,590,76.0,2,2,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,117197,Pass,1009,88.75,0,0,1,0,0,1,1,Low Engagement
EEE,2013J,125619,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,126337,Withdrawn,1785,64.67,1,1,0,0,1,1,1,Missing Assessment
EEE,2013J,128929,Distinction,1410,92.25,0,0,0,0,0,0,0,No Flag
EEE,2013J,132123,Pass,1054,89.5,0,0,1,0,0,1,1,Low Engagement
EEE,2013J,134982,Pass,1044,65.0,0,1,1,0,0,1,1,Low Engagement
EEE,2013J,140060,Distinction,2110,88.5,0,0,0,0,0,0,0,No Flag
EEE,2013J,140518,Fail,297,92.0,3,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,141301,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,143711,Distinction,2127,89.25,0,0,0,0,0,0,0,No Flag
EEE,2013J,144448,Distinction,4365,94.0,0,0,0,0,0,0,0,No Flag
EEE,2013J,146125,Withdrawn,588,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,146974,Pass,1054,75.0,0,1,1,0,0,1,1,Low Engagement
EEE,2013J,153788,Fail,3100,66.5,0,1,0,0,0,0,0,No Flag
EEE,2013J,160536,Pass,1400,88.25,0,0,0,0,0,0,0,No Flag
EEE,2013J,164968,Pass,1306,91.25,0,1,0,0,0,0,0,No Flag
EEE,2013J,165509,Pass,574,72.33,1,1,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,171107,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,173710,Distinction,3100,90.25,0,0,0,0,0,0,0,No Flag
EEE,2013J,173834,Pass,2378,92.25,0,0,0,0,0,0,0,No Flag
EEE,2013J,174010,Fail,1675,85.0,1,0,0,0,1,1,1,Missing Assessment
EEE,2013J,176086,Fail,443,68.0,3,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,188273,Pass,952,92.25,0,0,1,0,0,1,1,Low Engagement
EEE,2013J,189629,Pass,1670,69.67,1,2,0,0,1,1,1,Missing Assessment
EEE,2013J,191000,Withdrawn,1053,82.67,1,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,195234,Fail,900,56.0,2,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
EEE,2013J,197486,Pass,2334,75.0,0,0,0,0,0,0,0,No Flag
EEE,2013J,197730,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,200095,Pass,6674,89.0,0,0,0,0,0,0,0,No Flag
EEE,2013J,202677,Pass,2080,70.25,0,3,0,0,0,0,0,No Flag
EEE,2013J,205425,Distinction,1813,94.75,0,0,0,0,0,0,0,No Flag
EEE,2013J,227192,Pass,2298,77.25,0,0,0,0,0,0,0,No Flag
EEE,2013J,227811,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,231673,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,233311,Pass,3328,93.5,0,0,0,0,0,0,0,No Flag
EEE,2013J,233771,Pass,883,85.25,0,0,1,0,0,1,1,Low Engagement
EEE,2013J,234311,Pass,1630,78.5,0,0,0,0,0,0,0,No Flag
EEE,2013J,238249,Fail,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,242778,Pass,1269,82.5,0,0,0,0,0,0,0,No Flag
EEE,2013J,242858,Pass,2720,90.0,0,0,0,0,0,0,0,No Flag
EEE,2013J,245316,Fail,981,87.5,2,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,245494,Pass,3967,85.5,0,0,0,0,0,0,0,No Flag
EEE,2013J,245605,Distinction,1525,91.5,0,0,0,0,0,0,0,No Flag
EEE,2013J,246060,Distinction,1486,99.75,0,0,0,0,0,0,0,No Flag
EEE,2013J,248734,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,250047,Pass,4844,87.25,0,0,0,0,0,0,0,No Flag
EEE,2013J,255449,Withdrawn,41,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,259662,Pass,6917,81.75,0,0,0,0,0,0,0,No Flag
EEE,2013J,265769,Pass,1264,79.75,0,2,0,0,0,0,0,No Flag
EEE,2013J,266915,Withdrawn,391,59.0,2,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
EEE,2013J,269764,Pass,827,62.67,1,1,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,270638,Pass,2202,75.25,0,0,0,0,0,0,0,No Flag
EEE,2013J,275162,Fail,1146,81.5,2,1,0,0,1,1,1,Missing Assessment
EEE,2013J,278786,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,280017,Pass,1797,73.25,0,2,0,0,0,0,0,No Flag
EEE,2013J,281656,Fail,387,95.0,3,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,282585,Fail,13,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,283133,Distinction,2329,92.75,0,0,0,0,0,0,0,No Flag
EEE,2013J,283811,Withdrawn,0,,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,286262,Withdrawn,349,78.0,3,1,1,0,1,1,2,Low Engagement; Missing Assessment
EEE,2013J,286527,Withdrawn,290,57.67,1,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
EEE,2013J,288282,Pass,4018,78.0,0,0,0,0,0,0,0,No Flag
