code_module,code_presentation,id_student,total_clicks,active_days,unique_sites_visited,avg_clicks_per_active_day,engagement_bucket
DDD,2013B,532695,4207,200,188,21.04,High
DDD,2013B,532718,983,75,105,13.11,Medium
DDD,2013B,532745,1806,123,199,14.68,High
DDD,2013B,532855,1526,110,146,13.87,High
DDD,2013B,532988,63,9,20,7.0,Low
DDD,2013B,533004,915,58,182,15.78,Medium
DDD,2013B,533291,1097,116,150,9.46,Medium
DDD,2013B,533522,657,42,94,15.64,Low
DDD,2013B,533731,39,4,12,9.75,Low
DDD,2013B,533829,84,4,23,21.0,Low
DDD,2013B,533877,3427,187,259,18.33,High
DDD,2013B,534203,1129,104,154,10.86,Medium
DDD,2013B,534219,0,0,0,0.0,No Activity
DDD,2013B,534349,773,51,88,15.16,Medium
DDD,2013B,534777,34,16,4,2.13,Low
DDD,2013B,534910,777,75,135,10.36,Medium
DDD,2013B,535169,0,0,0,0.0,No Activity
DDD,2013B,535215,3247,202,204,16.07,High
DDD,2013B,535424,1082,54,108,20.04,Medium
DDD,2013B,535463,1087,67,98,16.22,Medium
DDD,2013B,535486,142,11,39,12.91,Low
DDD,2013B,535620,399,30,58,13.3,Low
DDD,2013B,535707,823,25,126,32.92,Medium
DDD,2013B,535747,63,5,18,12.6,Low
DDD,2013B,535789,23,4,11,5.75,Low
DDD,2013B,535799,1936,112,193,17.29,High
DDD,2013B,535831,3533,186,233,18.99,High
DDD,2013B,535986,3263,202,163,16.15,High
DDD,2013B,536032,477,43,95,11.09,Low
DDD,2013B,536145,179,19,52,9.42,Low
DDD,2013B,536170,4582,201,290,22.8,High
DDD,2013B,536210,865,44,97,19.66,Medium
DDD,2013B,536261,768,65,141,11.82,Medium
DDD,2013B,536536,663,54,98,12.28,Low
DDD,2013B,536696,763,35,96,21.8,Medium
DDD,2013B,536926,1874,162,167,11.57,High
DDD,2013B,536999,9,2,6,4.5,Low
DDD,2013B,537138,2070,120,120,17.25,High
DDD,2013B,537139,672,90,114,7.47,Low
DDD,2013B,537452,270,24,49,11.25,Low
DDD,2013B,537603,1977,112,123,17.65,High
DDD,2013B,537621,75,3,22,25.0,Low
DDD,2013B,537622,3144,163,157,19.29,High
DDD,2013B,537652,709,51,91,13.9,Low
DDD,2013B,537658,949,85,114,11.16,Medium
DDD,2013B,537868,2446,158,172,15.48,High
DDD,2013B,537926,887,77,109,11.52,Medium
DDD,2013B,538069,126,20,25,6.3,Low
DDD,2013B,538131,359,11,93,32.64,Low
DDD,2013B,538211,140,7,21,20.0,Low
DDD,2013B,538232,294,26,38,11.31,Low
DDD,2013B,538251,1790,103,193,17.38,High
DDD,2013B,538611,1033,81,137,12.75,Medium
DDD,2013B,538701,933,84,108,11.11,Medium
DDD,2013B,539035,63,7,21,9.0,Low
DDD,2013B,539043,190,23,35,8.26,Low
DDD,2013B,539066,734,51,146,14.39,Low
DDD,2013B,539142,460,29,51,15.86,Low
DDD,2013B,539186,379,29,70,13.07,Low
DDD,2013B,539209,2664,177,178,15.05,High
DDD,2013B,539224,0,0,0,0.0,No Activity
DDD,2013B,539262,564,60,55,9.4,Low
DDD,2013B,539302,0,0,0,0.0,No Activity
DDD,2013B,539328,3995,205,144,19.49,High
DDD,2013B,539622,1793,131,179,13.69,High
DDD,2013B,539643,911,78,93,11.68,Medium
DDD,2013B,540207,795,67,121,11.87,Medium
DDD,2013B,540298,1383,109,164,12.69,Medium
DDD,2013B,540310,2406,117,130,20.56,High
DDD,2013B,540422,514,23,59,22.35,Low
DDD,2013B,540530,80,17,24,4.71,Low
DDD,2013B,540547,226,19,35,11.89,Low
DDD,2013B,540568,574,48,83,11.96,Low
DDD,2013B,540592,3180,149,324,21.34,High
DDD,2013B,540605,2350,154,169,15.26,High
DDD,2013B,540686,4335,197,206,22.01,High
DDD,2013B,540694,2284,182,155,12.55,High
DDD,2013B,540758,1747,87,181,20.08,High
DDD,2013B,540759,751,20,105,37.55,Low
DDD,2013B,540848,3944,152,239,25.95,High
DDD,2013B,540920,133,17,42,7.82,Low
DDD,2013B,541202,268,25,35,10.72,Low
DDD,2013B,541228,807,89,101,9.07,Medium
DDD,2013B,541260,23,2,7,11.5,Low
DDD,2013B,541887,578,36,82,16.06,Low
DDD,2013B,541977,384,20,49,19.2,Low
DDD,2013B,542036,1042,97,139,10.74,Medium
DDD,2013B,542049,1775,141,167,12.59,High
DDD,2013B,542054,2854,150,187,19.03,High
DDD,2013B,542205,1508,85,129,17.74,High
DDD,2013B,542293,3059,164,168,18.65,High
DDD,2013B,542372,1392,94,110,14.81,Medium
DDD,2013B,542394,305,20,53,15.25,Low
DDD,2013B,542476,613,37,85,16.57,Low
DDD,2013B,543060,4418,240,199,18.41,High
DDD,2013B,543202,2607,162,194,16.09,High
DDD,2013B,543231,237,14,45,16.93,Low
DDD,2013B,543340,3610,216,192,16.71,High
DDD,2013B,543383,31,2,8,15.5,Low
DDD,2013B,543386,651,22,65,29.59,Low
DDD,2013B,543421,53,8,18,6.63,Low
DDD,2013B,543446,22,2,9,11.0,Low
DDD,2013B,543459,1008,90,115,11.2,Medium
DDD,2013B,543482,574,20,79,28.7,Low
DDD,2013B,543510,574,43,76,13.35,Low
DDD,2013B,543573,1926,132,151,14.59,High
DDD,2013B,543663,256,22,50,11.64,Low
DDD,2013B,543683,74,9,28,8.22,Low
DDD,2013B,543749,426,36,54,11.83,Low
DDD,2013B,543756,2817,213,152,13.23,High
DDD,2013B,543845,0,0,0,0.0,No Activity
DDD,2013B,543860,3390,228,162,14.87,High
DDD,2013B,543919,558,52,87,10.73,Low
DDD,2013B,544053,1072,92,101,11.65,Medium
DDD,2013B,544063,171,25,42,6.84,Low
DDD,2013B,544091,3054,157,188,19.45,High
DDD,2013B,544226,711,57,89,12.47,Low
DDD,2013B,544284,1143,87,145,13.14,Medium
DDD,2013B,544296,148,15,21,9.87,Low
DDD,2013B,544307,2311,176,209,13.13,High
DDD,2013B,544352,70,2,17,35.0,Low
DDD,2013B,544356,195,7,21,27.86,Low
DDD,2013B,544367,18,4,7,4.5,Low
DDD,2013B,544467,1417,89,137,15.92,Medium
DDD,2013B,544556,0,0,0,0.0,No Activity
DDD,2013B,544603,1434,100,124,14.34,Medium
DDD,2013B,544649,254,34,27,7.47,Low
DDD,2013B,544839,5173,239,228,21.64,High
DDD,2013B,544907,1420,62,82,22.9,Medium
DDD,2013B,544942,263,26,56,10.12,Low
DDD,2013B,544943,193,31,46,6.23,Low
DDD,2013B,545083,593,48,74,12.35,Low
DDD,2013B,545115,820,57,112,14.39,Medium
DDD,2013B,545118,734,57,73,12.88,Low
DDD,2013B,545201,22,2,9,11.0,Low
DDD,2013B,545245,2046,133,168,15.38,High
DDD,2013B,545387,1030,48,84,21.46,Medium
DDD,2013B,545704,589,50,80,11.78,Low
DDD,2013B,545770,0,0,0,0.0,No Activity
DDD,2013B,545993,693,55,79,12.6,Low
DDD,2013B,546000,1082,67,103,16.15,Medium
DDD,2013B,546054,703,68,144,10.34,Low
DDD,2013B,546074,2195,120,138,18.29,High
DDD,2013B,546089,820,41,96,20.0,Medium
DDD,2013B,546191,784,65,103,12.06,Medium
DDD,2013B,546221,2444,144,152,16.97,High
DDD,2013B,546293,123,11,21,11.18,Low
DDD,2013B,546339,322,35,33,9.2,Low
DDD,2013B,546403,75,6,13,12.5,Low
DDD,2013B,546654,0,0,0,0.0,No Activity
DDD,2013B,546675,1460,97,98,15.05,Medium
DDD,2013B,546747,3,1,2,3.0,Low
DDD,2013B,546804,428,39,66,10.97,Low
DDD,2013B,546826,1660,116,148,14.31,High
DDD,2013B,546830,1304,97,113,13.44,Medium
DDD,2013B,546861,58,5,15,11.6,Low
DDD,2013B,546862,4293,218,258,19.69,High
DDD,2013B,546953,1853,79,233,23.46,High
DDD,2013B,547252,572,24,61,23.83,Low
DDD,2013B,547349,1895,100,313,18.95,High
DDD,2013B,547445,1424,118,127,12.07,Medium
DDD,2013B,547486,343,28,70,12.25,Low
DDD,2013B,547522,0,0,0,0.0,No Activity
DDD,2013B,547629,1014,64,168,15.84,Medium
DDD,2013B,547679,2481,90,167,27.57,High
DDD,2013B,547784,1675,127,117,13.19,High
DDD,2013B,547787,9,1,5,9.0,Low
DDD,2013B,547897,93,8,18,11.63,Low
DDD,2013B,547986,889,73,121,12.18,Medium
DDD,2013B,548069,1875,92,204,20.38,High
DDD,2013B,548132,433,19,31,22.79,Low
DDD,2013B,548173,775,43,103,18.02,Medium
DDD,2013B,548267,1201,88,155,13.65,Medium
DDD,2013B,548271,674,75,96,8.99,Low
DDD,2013B,548371,27,6,11,4.5,Low
DDD,2013B,548420,129,8,26,16.13,Low
DDD,2013B,548473,1776,96,112,18.5,High
DDD,2013B,548535,1091,99,103,11.02,Medium
DDD,2013B,548602,604,67,71,9.01,Low
DDD,2013B,548650,188,18,42,10.44,Low
DDD,2013B,548677,2543,200,193,12.71,High
DDD,2013B,548679,197,13,36,15.15,Low
DDD,2013B,548739,24,3,11,8.0,Low
DDD,2013B,548773,73,4,20,18.25,Low
DDD,2013B,548797,281,15,42,18.73,Low
DDD,2013B,548869,545,34,57,16.03,Low
DDD,2013B,548872,62,7,12,8.86,Low
DDD,2013B,548959,778,55,90,14.15,Medium
DDD,2013B,548993,343,26,46,13.19,Low
DDD,2013B,548996,2383,117,201,20.37,High
DDD,2013B,549038,2283,138,187,16.54,High
DDD,2013B,549095,1833,97,122,18.9,High
DDD,2013B,549125,816,79,99,10.33,Medium
DDD,2013B,549135,801,63,97,12.71,Medium
DDD,2013B,549156,21,1,15,21.0,Low
DDD,2013B,549213,1011,81,77,12.48,Medium
DDD,2013B,549283,741,56,96,13.23,Low
DDD,2013B,549334,77,9,24,8.56,Low
DDD,2013B,549354,154,20,31,7.7,Low
DDD,2013B,549361,944,98,70,9.63,Medium
DDD,2013B,549424,1331,106,110,12.56,Medium
DDD,2013B,549498,22,1,8,22.0,Low
DDD,2013B,549545,1601,134,144,11.95,High
DDD,2013B,549575,30,4,15,7.5,Low
DDD,2013B,549684,2084,161,211,12.94,High
DDD,2013B,549690,732,44,98,16.64,Low
DDD,2013B,549698,1231,112,140,10.99,Medium
DDD,2013B,549710,1541,96,139,16.05,High
DDD,2013B,549731,1309,110,138,11.9,Medium
DDD,2013B,549783,2214,179,202,12.37,High
DDD,2013B,549795,1841,124,181,14.85,High
DDD,2013B,549872,1341,79,105,16.97,Medium
DDD,2013B,549897,541,23,197,23.52,Low
DDD,2013B,549913,1515,149,84,10.17,High
DDD,2013B,549928,339,33,62,10.27,Low
DDD,2013B,550064,1415,104,119,13.61,Medium
DDD,2013B,550092,1327,99,119,13.4,Medium
DDD,2013B,550142,607,53,74,11.45,Low
DDD,2013B,550183,142,8,36,17.75,Low
DDD,2013B,550205,0,0,0,0.0,No Activity
DDD,2013B,550348,330,25,51,13.2,Low
DDD,2013B,550371,283,14,47,20.21,Low
DDD,2013B,550521,28,3,11,9.33,Low
DDD,2013B,550545,4519,184,201,24.56,High
DDD,2013B,550604,2683,161,233,16.66,High
DDD,2013B,550657,199,18,39,11.06,Low
DDD,2013B,550711,461,29,75,15.9,Low
DDD,2013B,550725,1175,114,120,10.31,Medium
DDD,2013B,550762,1601,99,134,16.17,High
DDD,2013B,550865,1534,158,153,9.71,High
DDD,2013B,550893,596,36,79,16.56,Low
DDD,2013B,550974,116,13,23,8.92,Low
DDD,2013B,551169,2394,140,158,17.1,High
DDD,2013B,551183,872,94,94,9.28,Medium
DDD,2013B,551334,2803,200,189,14.02,High
DDD,2013B,551375,3597,148,193,24.3,High
DDD,2013B,551478,774,74,89,10.46,Medium
DDD,2013B,551550,3014,164,189,18.38,High
DDD,2013B,551573,1920,147,169,13.06,High
DDD,2013B,551666,629,43,93,14.63,Low
DDD,2013B,551979,40,5,18,8.0,Low
DDD,2013B,552030,40,7,17,5.71,Low
DDD,2013B,552114,751,44,68,17.07,Low
DDD,2013B,552166,1296,96,164,13.5,Medium
DDD,2013B,552255,63,5,16,12.6,Low
DDD,2013B,552327,120,9,15,13.33,Low
DDD,2013B,552635,1432,119,158,12.03,Medium
DDD,2013B,552661,2143,160,234,13.39,High
DDD,2013B,552789,1137,81,77,14.04,Medium
DDD,2013B,552824,30,2,10,15.0,Low
DDD,2013B,552921,1417,127,129,11.16,Medium
DDD,2013B,552955,356,50,31,7.12,Low
DDD,2013B,552999,497,50,58,9.94,Low
DDD,2013B,553253,61,5,13,12.2,Low
DDD,2013B,553275,660,68,117,9.71,Low
DDD,2013B,553382,5393,211,276,25.56,High
DDD,2013B,553575,2732,155,202,17.63,High
DDD,2013B,553627,41,3,19,13.67,Low
DDD,2013B,553864,128,10,20,12.8,Low
DDD,2013B,553964,2156,158,199,13.65,High
DDD,2013B,554046,0,0,0,0.0,No Activity
DDD,2013B,554161,1714,139,141,12.33,High
DDD,2013B,554174,1360,105,135,12.95,Medium
DDD,2013B,554193,1519,115,190,13.21,High
DDD,2013B,554205,3231,206,186,15.68,High
DDD,2013B,554245,1387,120,218,11.56,Medium
DDD,2013B,554295,370,43,53,8.6,Low
DDD,2013B,554300,844,56,115,15.07,Medium
DDD,2013B,554446,1738,118,162,14.73,High
DDD,2013B,554484,1435,64,138,22.42,Medium
DDD,2013B,554574,1950,103,138,18.93,High
DDD,2013B,554587,68,3,17,22.67,Low
DDD,2013B,554588,1543,58,143,26.6,High
DDD,2013B,554691,1306,87,99,15.01,Medium
DDD,2013B,554729,63,2,34,31.5,Low
DDD,2013B,554773,641,60,119,10.68,Low
DDD,2013B,554881,664,58,109,11.45,Low
DDD,2013B,554885,497,50,82,9.94,Low
DDD,2013B,554995,3659,167,180,21.91,High
DDD,2013B,555151,129,11,32,11.73,Low
DDD,2013B,555297,155,9,21,17.22,Low
DDD,2013B,555360,254,25,60,10.16,Low
DDD,2013B,555408,419,65,80,6.45,Low
DDD,2013B,555428,148,7,36,21.14,Low
DDD,2013B,555446,636,59,86,10.78,Low
DDD,2013B,555497,175,14,35,12.5,Low
DDD,2013B,555740,847,88,80,9.63,Medium
DDD,2013B,555765,310,37,59,8.38,Low
DDD,2013B,555772,582,40,43,14.55,Low
DDD,2013B,555830,0,0,0,0.0,No Activity
DDD,2013B,556030,303,20,53,15.15,Low
DDD,2013B,556082,2214,146,182,15.16,High
DDD,2013B,556093,386,21,58,18.38,Low
DDD,2013B,556165,1698,117,139,14.51,High
DDD,2013B,556185,1156,86,146,13.44,Medium
DDD,2013B,556295,1252,138,140,9.07,Medium
DDD,2013B,556308,1329,86,119,15.45,Medium
DDD,2013B,556337,2658,107,147,24.84,High
DDD,2013B,556354,917,50,130,18.34,Medium
DDD,2013B,556360,1047,41,95,25.54,Medium
DDD,2013B,556362,2792,122,204,22.89,High
DDD,2013B,556369,413,34,90,12.15,Low
DDD,2013B,556370,894,72,110,12.42,Medium
DDD,2013B,556373,1317,107,169,12.31,Medium
DDD,2013B,556389,836,82,94,10.2,Medium
DDD,2013B,556575,1722,149,184,11.56,High
DDD,2013B,556584,3049,181,158,16.85,High
DDD,2013B,556660,2620,133,164,19.7,High
DDD,2013B,556713,23,3,9,7.67,Low
DDD,2013B,556721,1248,126,147,9.9,Medium
DDD,2013B,556739,65,8,10,8.13,Low
DDD,2013B,556756,273,21,43,13.0,Low
DDD,2013B,556774,1306,117,212,11.16,Medium
DDD,2013B,556780,3233,212,159,15.25,High
DDD,2013B,556785,1839,115,195,15.99,High
DDD,2013B,556835,2716,195,234,13.93,High
DDD,2013B,556918,3344,158,204,21.16,High
DDD,2013B,556934,975,68,152,14.34,Medium
DDD,2013B,557005,105,7,28,15.0,Low
DDD,2013B,557045,911,50,135,18.22,Medium
DDD,2013B,557083,0,0,0,0.0,No Activity
DDD,2013B,557237,915,58,122,15.78,Medium
DDD,2013B,557247,251,7,32,35.86,Low
DDD,2013B,557358,1534,73,127,21.01,High
DDD,2013B,557432,1014,54,97,18.78,Medium
DDD,2013B,557467,426,44,49,9.68,Low
DDD,2013B,557477,549,30,95,18.3,Low
DDD,2013B,557504,68,9,24,7.56,Low
DDD,2013B,557694,2868,156,170,18.38,High
DDD,2013B,557706,0,0,0,0.0,No Activity
DDD,2013B,557742,2737,224,157,12.22,High
DDD,2013B,557751,749,42,89,17.83,Low
DDD,2013B,557752,194,23,28,8.43,Low
DDD,2013B,557764,1923,137,148,14.04,High
DDD,2013B,557826,1212,63,114,19.24,Medium
DDD,2013B,557846,765,91,117,8.41,Medium
DDD,2013B,557850,716,51,73,14.04,Low
DDD,2013B,557911,1382,74,213,18.68,Medium
DDD,2013B,557924,5329,219,217,24.33,High
DDD,2013B,558123,53,4,13,13.25,Low
DDD,2013B,558134,45,7,12,6.43,Low
DDD,2013B,558153,482,33,72,14.61,Low
DDD,2013B,558200,3344,215,141,15.55,High
DDD,2013B,558224,1550,145,165,10.69,High
DDD,2013B,558290,9578,123,280,77.87,High
DDD,2013B,558308,439,36,68,12.19,Low
DDD,2013B,558317,42,4,15,10.5,Low
DDD,2013B,558415,1031,110,125,9.37,Medium
DDD,2013B,558440,1733,119,134,14.56,High
DDD,2013B,558488,436,50,87,8.72,Low
DDD,2013B,558610,1711,94,137,18.2,High
DDD,2013B,558626,132,10,30,13.2,Low
DDD,2013B,558645,1711,112,158,15.28,High
DDD,2013B,558678,2430,190,173,12.79,High
DDD,2013B,558779,85,10,10,8.5,Low
DDD,2013B,558787,1513,144,168,10.51,High
DDD,2013B,558806,993,69,106,14.39,Medium
DDD,2013B,558817,11,2,3,5.5,Low
DDD,2013B,558829,809,19,70,42.58,Medium
DDD,2013B,558837,682,60,113,11.37,Low
DDD,2013B,558914,1864,169,125,11.03,High
DDD,2013B,558948,533,72,58,7.4,Low
DDD,2013B,558954,0,0,0,0.0,No Activity
DDD,2013B,559081,816,78,127,10.46,Medium
DDD,2013B,559261,13,1,11,13.0,Low
DDD,2013B,559282,1397,97,136,14.4,Medium
DDD,2013B,559293,1543,93,121,16.59,High
DDD,2013B,559410,465,30,65,15.5,Low
DDD,2013B,559420,2354,194,226,12.13,High
DDD,2013B,559459,599,34,57,17.62,Low
DDD,2013B,559469,2138,109,175,19.61,High
DDD,2013B,559474,1058,82,129,12.9,Medium
DDD,2013B,559612,2761,174,191,15.87,High
DDD,2013B,559672,1069,71,108,15.06,Medium
DDD,2013B,559706,1383,126,130,10.98,Medium
DDD,2013B,559823,353,29,68,12.17,Low
DDD,2013B,559826,228,10,41,22.8,Low
DDD,2013B,559838,360,18,50,20.0,Low
DDD,2013B,559903,2028,131,170,15.48,High
DDD,2013B,559930,2288,110,153,20.8,High
DDD,2013B,559950,700,38,50,18.42,Low
DDD,2013B,560024,615,52,125,11.83,Low
DDD,2013B,560114,4314,207,226,20.84,High
DDD,2013B,560127,26,5,12,5.2,Low
DDD,2013B,560179,2991,191,179,15.66,High
DDD,2013B,560240,1391,127,137,10.95,Medium
DDD,2013B,560260,655,55,123,11.91,Low
DDD,2013B,560311,2257,159,148,14.19,High
DDD,2013B,560347,1566,90,187,17.4,High
DDD,2013B,560381,2089,118,168,17.7,High
DDD,2013B,560384,66,4,23,16.5,Low
DDD,2013B,560391,1423,100,162,14.23,Medium
DDD,2013B,560444,1981,148,128,13.39,High
DDD,2013B,560743,1144,86,102,13.3,Medium
DDD,2013B,561088,693,58,87,11.95,Low
DDD,2013B,561734,1478,125,171,11.82,Medium
DDD,2013B,561848,266,21,67,12.67,Low
DDD,2013B,564465,69,6,23,11.5,Low
DDD,2013B,596620,0,0,0,0.0,No Activity
DDD,2013B,879295,2,2,1,1.0,Low
DDD,2013B,907261,743,65,115,11.43,Low
DDD,2013B,925553,117,27,26,4.33,Low
DDD,2013B,957467,3450,203,143,17.0,High
DDD,2013B,987203,122,15,30,8.13,Low
DDD,2013B,1018685,754,48,89,15.71,Medium
DDD,2013B,1044992,1169,101,112,11.57,Medium
DDD,2013B,1060973,0,0,0,0.0,No Activity
DDD,2013B,1068316,1917,179,133,10.71,High
DDD,2013B,1073372,0,0,0,0.0,No Activity
DDD,2013B,1095916,1334,137,139,9.74,Medium
DDD,2013B,1105628,1447,135,163,10.72,Medium
DDD,2013B,1107079,151,18,40,8.39,Low
DDD,2013B,1311171,1326,123,160,10.78,Medium
DDD,2013B,1347447,1123,91,151,12.34,Medium
DDD,2013B,1351739,1764,137,222,12.88,High
DDD,2013B,1384882,319,22,66,14.5,Low
DDD,2013B,1392016,487,42,59,11.6,Low
DDD,2013B,1430804,1253,39,107,32.13,Medium
DDD,2013B,1444134,2890,202,256,14.31,High
DDD,2013B,1446954,1162,67,129,17.34,Medium
DDD,2013B,1470291,863,79,139,10.92,Medium
DDD,2013B,1510198,4326,157,226,27.55,High
DDD,2013B,1534854,287,40,68,7.17,Low
DDD,2013B,1577134,5563,202,260,27.54,High
DDD,2013B,1584449,300,27,41,11.11,Low
DDD,2013B,1587816,0,0,0,0.0,No Activity
DDD,2013B,1587817,583,32,94,18.22,Low
DDD,2013B,1611842,1206,100,161,12.06,Medium
DDD,2013B,1620593,1248,41,124,30.44,Medium
DDD,2013B,1622020,2718,97,241,28.02,High
DDD,2013B,1626418,485,66,72,7.35,Low
DDD,2013B,1638119,3146,178,227,17.67,High
DDD,2013B,1638425,459,41,77,11.2,Low
DDD,2013B,1640773,1478,139,138,10.63,Medium
DDD,2013B,1651198,1192,90,133,13.24,Medium
DDD,2013B,1656527,475,25,47,19.0,Low
DDD,2013B,1664920,1270,99,146,12.83,Medium
DDD,2013B,1690836,4553,165,244,27.59,High
DDD,2013B,1696174,2018,150,177,13.45,High
DDD,2013B,1719566,956,55,147,17.38,Medium
DDD,2013B,1730611,288,21,55,13.71,Low
DDD,2013B,1741838,396,10,84,39.6,Low
DDD,2013B,1766513,0,0,0,0.0,No Activity
DDD,2013B,1819994,2,1,1,2.0,Low
DDD,2013B,1841753,0,0,0,0.0,No Activity
DDD,2013B,1843026,1978,132,122,14.98,High
DDD,2013B,1843355,1538,100,104,15.38,High
DDD,2013B,1845093,345,36,45,9.58,Low
DDD,2013B,1879272,160,16,37,10.0,Low
DDD,2013B,1901165,67,4,19,16.75,Low
DDD,2013B,1906919,4471,173,170,25.84,High
DDD,2013B,1913872,1059,107,104,9.9,Medium
DDD,2013B,1922497,0,0,0,0.0,No Activity
DDD,2013B,1935774,68,15,14,4.53,Low
DDD,2013B,1944130,2103,172,161,12.23,High
DDD,2013B,1945240,2927,189,208,15.49,High
DDD,2013B,1962854,673,41,114,16.41,Low
DDD,2013B,1968757,1192,111,124,10.74,Medium
DDD,2013B,1976350,802,50,154,16.04,Medium
DDD,2013B,1982845,579,61,107,9.49,Low
DDD,2013B,2002727,156,19,51,8.21,Low
DDD,2013B,2006894,1052,78,144,13.49,Medium
DDD,2013B,2020916,1034,84,96,12.31,Medium
DDD,2013B,2028388,1692,127,142,13.32,High
DDD,2013B,2034000,0,0,0,0.0,No Activity
DDD,2013B,2036685,201,15,28,13.4,Low
DDD,2013B,2037479,1140,87,178,13.1,Medium
DDD,2013B,2046628,352,16,64,22.0,Low
DDD,2013B,2063578,9429,253,246,37.27,High
DDD,2013B,2080539,896,70,101,12.8,Medium
DDD,2013B,2082180,231,15,58,15.4,Low
DDD,2013B,2088765,8131,248,306,32.79,High
DDD,2013B,2094546,414,25,67,16.56,Low
DDD,2013B,2126013,872,74,102,11.78,Medium
DDD,2013B,2133242,4267,178,188,23.97,High
DDD,2013B,2140311,1179,66,180,17.86,Medium
DDD,2013B,2141506,0,0,0,0.0,No Activity
DDD,2013B,2142579,912,66,93,13.82,Medium
DDD,2013B,2146936,4695,149,276,31.51,High
DDD,2013B,2154361,521,34,84,15.32,Low
DDD,2013B,2155857,0,0,0,0.0,No Activity
DDD,2013B,2156514,1446,110,110,13.15,Medium
DDD,2013B,2177871,1059,51,150,20.76,Medium
DDD,2013B,2191819,16,3,2,5.33,Low
DDD,2013B,2193231,241,19,33,12.68,Low
DDD,2013B,2195445,3329,156,294,21.34,High
DDD,2013B,2209728,2220,164,161,13.54,High
DDD,2013B,2214589,331,9,46,36.78,Low
DDD,2013B,2227786,519,52,85,9.98,Low
DDD,2013B,2228206,360,42,44,8.57,Low
DDD,2013B,2229785,246,13,33,18.92,Low
DDD,2013B,2231961,736,59,140,12.47,Low
DDD,2013B,2232218,1345,111,152,12.12,Medium
DDD,2013B,2238679,118,17,12,6.94,Low
DDD,2013B,2248715,1079,79,87,13.66,Medium
DDD,2013B,2267712,150,7,39,21.43,Low
DDD,2013B,2279449,1660,140,145,11.86,High
DDD,2013B,2281292,706,56,146,12.61,Low
DDD,2013B,2283212,0,0,0,0.0,No Activity
DDD,2013B,2298696,0,0,0,0.0,No Activity
DDD,2013B,2318590,1036,77,116,13.45,Medium
DDD,2013B,2321898,67,7,18,9.57,Low
DDD,2013B,2330534,1478,90,133,16.42,Medium
DDD,2013B,2332060,1545,110,149,14.05,High
DDD,2013B,2338290,394,23,52,17.13,Low
DDD,2013B,2348111,3353,160,131,20.96,High
DDD,2013B,2350300,177,28,53,6.32,Low
DDD,2013B,2353766,86,3,30,28.67,Low
DDD,2013B,2358423,2184,115,168,18.99,High
DDD,2013B,2374051,924,57,72,16.21,Medium
DDD,2013B,2374404,2257,155,112,14.56,High
DDD,2013B,2375123,315,30,54,10.5,Low
DDD,2013B,2375627,0,0,0,0.0,No Activity
DDD,2013B,2377623,3718,146,212,25.47,High
DDD,2013B,2381845,1855,104,111,17.84,High
DDD,2013B,2388623,952,90,125,10.58,Medium
DDD,2013B,2400764,694,75,80,9.25,Low
DDD,2013B,2406709,3787,178,201,21.28,High
DDD,2013B,2418045,895,47,198,19.04,Medium
DDD,2013B,2418580,1312,81,131,16.2,Medium
DDD,2013B,2421609,472,41,95,11.51,Low
DDD,2013B,2435965,240,18,34,13.33,Low
DDD,2013B,2444632,1370,138,163,9.93,Medium
DDD,2013B,2451672,719,48,79,14.98,Low
DDD,2013B,2454933,955,84,89,11.37,Medium
DDD,2013B,2456387,800,50,95,16.0,Medium
DDD,2013B,2456612,1494,78,153,19.15,Medium
DDD,2013B,2459878,1452,103,131,14.1,Medium
DDD,2013B,2460752,2234,154,186,14.51,High
DDD,2013B,2465876,1349,73,138,18.48,Medium
DDD,2013B,2476998,1565,102,136,15.34,High
DDD,2013B,2479086,1253,69,113,18.16,Medium
DDD,2013B,2480562,0,0,0,0.0,No Activity
DDD,2013B,2498388,367,52,89,7.06,Low
DDD,2013B,2499307,1214,85,117,14.28,Medium
DDD,2013B,2501479,855,40,138,21.38,Medium
DDD,2013B,2501768,2234,130,176,17.18,High
DDD,2013B,2502504,796,79,100,10.08,Medium
DDD,2013B,2502707,790,62,68,12.74,Medium
DDD,2013B,2505501,143,33,37,4.33,Low
DDD,2013B,2508785,723,47,79,15.38,Low
DDD,2013B,2513245,1088,96,114,11.33,Medium
DDD,2013B,2517826,59,5,19,11.8,Low
DDD,2013B,2518617,413,28,56,14.75,Low
DDD,2013B,2523146,577,48,90,12.02,Low
DDD,2013B,2526483,222,10,46,22.2,Low
DDD,2013B,2531298,295,35,42,8.43,Low
DDD,2013B,2532322,439,52,85,8.44,Low
DDD,2013B,2535493,0,0,0,0.0,No Activity
DDD,2013B,2536214,386,35,68,11.03,Low
DDD,2013B,2537695,954,117,109,8.15,Medium
DDD,2013B,2540922,1300,89,149,14.61,Medium
DDD,2013B,2543267,1917,36,143,53.25,High
DDD,2013B,2543600,1745,156,159,11.19,High
DDD,2013B,2545113,1128,81,101,13.93,Medium
DDD,2013B,2546792,82,10,21,8.2,Low
DDD,2013B,2547321,939,69,104,13.61,Medium
DDD,2013B,2547402,912,69,102,13.22,Medium
DDD,2013B,2549875,652,60,92,10.87,Low
DDD,2013B,2549939,1726,92,169,18.76,High
DDD,2013B,2554973,965,61,87,15.82,Medium
DDD,2013B,2571497,1162,81,142,14.35,Medium
